Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2016-2017,Shawn Thornton,FLA,F,5.7,6.7,60.3,,,37.5,9.7,10.5,7.4,7.4,76.5,88.8,92.4,21.6,5.0,398,394,168,,,264,381,378,391,348,100,48,33,331,401,421,273,190,Fringe,50.0,384.48333333333335,3.0,2.0,5.0,2.735391082655385,35.0,36.85180640140779,8465978,L,74.0,217.0,1977-07-23,CAN,1997.0,7.0,190.0,R,39,"[23, 28, 10, 6, 9]","[29, 21, 16, 7, 6]","[60, 73, 61, 67, 53]","['BOS', 'BOS', 'FLA', 'FLA', 'FLA']"
2016-2017,Sidney Crosby,PIT,F,99.5,100.0,3.3,96.3,,99.3,97.4,91.9,97.6,70.3,37.5,18.3,3.3,94.5,88.4,3,1,408,11.0,,4,12,35,11,119,264,345,408,24,50,421,273,190,First Line,75.0,1490.8333333333333,45.0,45.0,90.0,30.385121901540078,57.798165137614674,56.682793670006745,8471675,C,71.0,200.0,1987-08-07,CAN,2005.0,1.0,1.0,L,29,"[96, 97, 98, 96, 99]","[98, 99, 99, 98, 100]","[14, 11, 9, 6, 2]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2016-2017,Stefan Noesen,NJD,F,33.7,34.9,69.6,,,76.0,94.3,70.5,2.4,23.8,64.1,87.9,88.8,10.0,0.7,280,275,129,,,102,25,125,412,282,152,52,48,380,419,421,273,190,Fourth Line,44.0,489.51666666666665,8.0,2.0,10.0,6.106627083040891,61.53846153846154,53.440089687932065,8476474,R,73.0,205.0,1993-02-12,USA,2011.0,1.0,21.0,R,23,"[None, None, None, None, 37]","[None, None, None, None, 37]","[None, None, None, None, 70]","[None, None, None, None, 'NJD']"
2016-2017,Steve Ott,MTL,F,0.5,2.6,16.2,,40.5,45.1,4.8,0.5,5.7,3.6,96.9,77.9,81.0,14.7,2.9,420,411,354,,114.0,232,402,420,398,364,14,94,81,360,410,421,273,190,Fourth Line,53.0,570.4833333333333,3.0,4.0,7.0,3.5461845791294766,27.27272727272727,37.76412439568558,8468505,C,72.0,193.0,1982-08-19,CAN,2000.0,1.0,25.0,L,34,"[1, 0, 0, None, 1]","[4, 3, 3, None, 4]","[5, 3, 10, None, 17]","['BUF', 'STL', 'STL', None, 'MTL']"
2016-2017,Steven Stamkos,TBL,F,56.5,62.5,25.2,37.7,,95.0,98.3,73.6,99.0,35.6,47.5,98.1,95.7,88.4,54.4,184,159,316,171.0,,22,8,112,5,242,222,9,19,50,193,421,273,190,Second Line,17.0,303.9,9.0,11.0,20.0,6.083773943151787,58.333333333333336,53.30076503179896,8474564,C,73.0,193.0,1990-02-07,CAN,2008.0,1.0,1.0,R,26,"[81, 84, 94, 65, 26]","[80, 67, 85, 67, 47]","[33, 47, 31, 19, 34]","['TBL', 'TBL', 'TBL', 'TBL', 'TBL']"
2016-2017,Sven Andrighetto,COL,F,47.0,43.0,53.7,14.7,,52.0,33.5,20.7,87.2,66.3,57.7,83.6,78.6,48.9,59.1,224,241,196,234.0,,203,281,335,55,134,179,70,91,216,173,421,273,190,Third Line,46.0,642.5,7.0,17.0,24.0,5.419192784965071,53.65853658536586,48.18607610417365,8477413,R,70.0,188.0,1993-03-21,CHE,2013.0,3.0,86.0,L,23,"[None, None, None, 62, 35]","[None, None, None, 48, 36]","[None, None, None, 59, 46]","[None, None, None, 'MTL', 'COL']"
2016-2017,Sven Baertschi,VAN,F,66.0,50.8,25.4,25.3,,92.4,93.6,54.9,19.7,85.7,28.5,52.3,47.7,5.0,62.5,144,208,315,205.0,,33,28,191,339,59,302,202,221,401,159,421,273,190,Second Line,68.0,1079.55,18.0,17.0,35.0,13.37882574611428,51.31578947368421,48.41047719591508,8476466,L,71.0,190.0,1992-10-05,CHE,2011.0,1.0,13.0,L,23,"[55, 40, None, 64, 68]","[44, 31, None, 38, 57]","[37, 37, None, 34, 22]","['CGY', 'CGY', None, 'VAN', 'VAN']"
2016-2017,T.J. Oshie,WSH,F,94.3,62.7,82.9,89.7,46.3,96.4,97.1,70.3,66.7,83.4,61.3,23.3,33.0,93.1,95.0,25,158,73,29.0,103.0,16,13,126,141,69,164,324,283,30,22,421,273,190,Second Line,68.0,1214.1333333333334,33.0,23.0,56.0,21.331700258795625,63.74999999999999,53.39678620947228,8471698,R,72.0,187.0,1986-12-23,USA,2005.0,1.0,24.0,R,29,"[82, 90, 83, 83, 95]","[43, 35, 60, 51, 67]","[85, 76, 77, 88, 79]","['STL', 'STL', 'STL', 'WSH', 'WSH']"
2016-2017,Tanner Kero,CHI,F,38.5,31.1,38.5,,8.9,38.2,21.1,26.6,58.2,79.1,51.1,74.3,80.5,53.4,16.2,260,291,260,,174.0,261,333,310,177,85,207,109,83,197,354,421,273,190,Fourth Line,47.0,633.8333333333334,6.0,10.0,16.0,6.80997629821677,60.97560975609756,51.42736548440738,8478528,C,72.0,180.0,1992-07-24,USA,,,,L,24,"[None, None, None, None, 42]","[None, None, None, None, 33]","[None, None, None, None, 40]","[None, None, None, None, 'CHI']"
2016-2017,Tanner Pearson,LAK,F,89.3,73.6,77.0,55.7,13.7,85.0,92.2,86.9,42.5,96.0,67.9,59.9,47.3,98.3,65.8,46,112,98,122.0,165.0,64,34,56,243,18,136,170,223,8,145,421,273,190,Second Line,80.0,1305.6,24.0,20.0,44.0,21.68221502031236,50.68493150684932,54.66127901175534,8476871,L,73.0,207.0,1992-08-10,CAN,2012.0,1.0,30.0,L,24,"[None, None, 65, 82, 93]","[None, None, 63, 69, 75]","[None, None, 43, 74, 80]","[None, None, 'LAK', 'LAK', 'LAK']"
2016-2017,Taylor Hall,NJD,F,86.5,99.0,56.1,63.0,,0.7,48.0,94.3,96.4,42.8,47.3,13.5,10.2,21.9,92.4,58,5,186,102.0,,419,220,25,16,218,223,365,379,330,33,421,273,190,First Line,72.0,1391.8333333333333,20.0,33.0,53.0,24.90860001928358,52.054794520547944,55.2361206262712,8475791,L,73.0,210.0,1991-11-14,CAN,2010.0,1.0,1.0,L,24,"[90, 76, 50, 88, 87]","[99, 97, 89, 99, 97]","[1, 2, 15, 18, 85]","['EDM', 'EDM', 'EDM', 'EDM', 'NJD']"
2016-2017,Teuvo Teravainen,CAR,F,77.4,56.8,96.0,46.5,,30.4,35.4,37.8,50.1,70.5,5.2,56.1,44.9,68.4,65.6,96,183,18,147.0,,294,273,263,211,118,400,186,233,134,146,421,273,190,Second Line,81.0,1315.45,16.0,29.0,45.0,17.720473450616065,50.617283950617285,54.33690696357005,8476882,C,71.0,191.0,1994-09-11,FIN,2012.0,1.0,18.0,L,21,"[None, None, 44, 59, 86]","[None, None, 42, 32, 69]","[None, None, 56, 93, 97]","[None, None, 'CHI', 'CHI', 'CAR']"
2016-2017,Thomas Vanek,FLA,F,7.4,78.4,0.5,54.6,,87.6,81.2,41.6,97.9,20.7,2.1,80.3,51.3,42.3,44.2,391,92,420,125.0,,53,80,247,10,295,413,84,206,244,236,421,273,190,Third Line,68.0,979.4833333333332,17.0,32.0,49.0,14.058696527356654,53.24675324675325,47.47086431701298,8470598,L,74.0,214.0,1984-01-19,AUT,2003.0,1.0,5.0,R,32,"[59, 1, 7, 17, 10]","[81, 87, 74, 77, 81]","[2, 0, 1, 0, 0]","['BUF', 'MTL', 'MIN', 'MIN', 'FLA']"
2016-2017,Tim Schaller,BOS,F,23.3,54.2,44.2,,76.3,40.6,61.0,74.1,53.4,11.9,72.7,65.8,72.9,62.2,11.4,324,194,236,,46.0,251,165,110,197,329,116,145,115,160,374,421,273,190,Fourth Line,59.0,723.9333333333334,7.0,7.0,14.0,8.807473262145754,42.857142857142854,51.268516546488485,8477213,L,74.0,204.0,1990-11-16,USA,,,,L,25,"[None, None, None, None, 26]","[None, None, None, None, 54]","[None, None, None, None, 43]","[None, None, None, None, 'BOS']"
2016-2017,Timo Meier,SJS,F,51.5,52.5,56.3,,,5.7,23.5,99.5,17.1,79.6,86.0,88.1,92.2,80.0,24.9,205,201,185,,,398,323,3,350,84,60,51,34,85,317,421,273,190,Fourth Line,34.0,424.1,3.0,3.0,6.0,7.238606694378968,52.17391304347826,57.5829960811576,8478414,R,73.0,220.0,1996-10-08,CHE,2015.0,1.0,9.0,L,19,"[None, None, None, None, 52]","[None, None, None, None, 52]","[None, None, None, None, 56]","[None, None, None, None, 'SJS']"
2016-2017,Tobias Rieder,ARI,F,50.4,23.3,34.9,4.8,29.5,11.4,43.9,62.9,28.0,96.2,25.9,6.9,18.1,5.2,90.5,210,324,275,261.0,135.0,374,237,157,304,17,313,393,346,400,41,421,273,190,Second Line,80.0,1385.05,17.0,18.0,35.0,17.46402486439061,41.66666666666667,43.12518149760734,8476356,L,71.0,189.0,1993-01-10,DEU,2011.0,4.0,114.0,L,23,"[None, None, 40, 57, 50]","[None, None, 9, 42, 22]","[None, None, 54, 46, 25]","[None, None, 'ARI', 'ARI', 'ARI']"
2016-2017,Tom Kuhnhackl,PIT,F,30.9,28.0,64.8,,17.4,26.1,8.3,40.4,82.9,50.8,85.0,55.3,87.2,75.8,8.8,292,304,149,,158.0,312,387,252,73,190,64,189,55,103,385,421,273,190,Fourth Line,57.0,607.0833333333334,4.0,12.0,16.0,5.979678507726384,57.57575757575758,51.92900394105037,8475832,R,74.0,190.0,1992-01-21,DEU,2010.0,4.0,110.0,L,24,"[None, None, None, 50, 22]","[None, None, None, 36, 24]","[None, None, None, 55, 71]","[None, None, None, 'PIT', 'PIT']"
2016-2017,Tom Pyatt,OTT,F,68.4,21.9,90.7,,80.5,29.0,25.9,21.6,32.8,86.7,36.1,3.6,18.8,15.9,66.5,134,330,40,,38.0,300,313,331,284,56,270,407,343,355,142,421,273,190,Second Line,82.0,1281.45,9.0,14.0,23.0,10.551075120710307,50.0,48.21384253122359,8471768,L,71.0,185.0,1987-02-14,CAN,2005.0,4.0,107.0,L,29,"[73, 46, None, None, 69]","[32, 32, None, None, 24]","[77, 60, None, None, 87]","['TBL', 'TBL', None, None, 'OTT']"
2016-2017,Tom Wilson,WSH,F,15.2,13.3,86.0,,77.9,17.3,19.0,29.9,48.0,7.8,97.6,29.0,46.8,58.9,18.1,358,366,60,,43.0,349,342,296,220,346,11,300,225,174,346,421,273,190,Fourth Line,82.0,1059.8666666666666,7.0,12.0,19.0,8.116311931159482,58.82352941176471,50.62568449873195,8476880,R,76.0,225.0,1994-03-29,CAN,2012.0,1.0,16.0,R,22,"[None, 13, 44, 3, 38]","[None, 24, 23, 18, 14]","[None, 40, 72, 75, 89]","[None, 'WSH', 'WSH', 'WSH', 'WSH']"
2016-2017,Tomas Hertl,SJS,F,58.2,72.7,54.6,33.3,18.4,23.0,67.5,84.6,48.2,51.3,60.1,66.3,48.5,98.6,50.8,177,116,192,183.0,156.0,325,138,66,219,188,169,143,218,7,208,421,273,190,Second Line,49.0,843.9666666666667,10.0,12.0,22.0,12.213596997092873,40.81632653061224,53.24774798931288,8476881,C,75.0,220.0,1993-11-12,CZE,2012.0,1.0,17.0,L,22,"[None, 66, 54, 80, 35]","[None, 57, 81, 82, 58]","[None, 46, 23, 50, 66]","[None, 'SJS', 'SJS', 'SJS', 'SJS']"
2016-2017,Tomas Jurco,CHI,F,27.8,32.1,62.9,,,24.9,12.8,75.3,4.3,37.8,65.3,95.5,94.1,30.9,18.8,305,287,157,,,317,368,105,404,233,147,20,26,292,343,421,273,190,Fourth Line,29.0,308.4,1.0,0.0,1.0,4.252057876188958,14.285714285714285,52.47944723325815,8476430,R,74.0,197.0,1992-12-28,SVK,2011.0,2.0,35.0,L,23,"[None, 45, 60, 27, 27]","[None, 34, 52, 29, 34]","[None, 46, 71, 59, 62]","[None, 'DET', 'DET', 'DET', 'CHI']"
2016-2017,Tomas Plekanec,MTL,F,55.8,46.8,64.4,68.1,88.9,8.3,16.6,21.9,70.3,52.0,17.6,2.9,15.9,81.2,75.5,187,225,151,88.0,22.0,387,352,330,126,185,348,410,355,80,104,421,273,190,Second Line,78.0,1311.8666666666666,10.0,18.0,28.0,13.802922123865056,55.38461538461539,54.36588854288035,8469521,C,71.0,190.0,1982-10-31,CZE,2001.0,3.0,71.0,L,33,"[71, 14, 53, 54, 59]","[75, 27, 58, 28, 55]","[47, 20, 21, 35, 84]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2016-2017,Tomas Tatar,DET,F,85.7,78.9,90.0,33.0,,91.4,88.6,85.3,52.5,58.4,48.0,34.4,16.9,53.2,60.1,61,90,43,184.0,,37,49,63,201,160,220,277,351,198,169,421,273,190,Second Line,82.0,1416.7333333333331,25.0,21.0,46.0,21.228484846472124,51.9607843137255,50.2246056345531,8475193,L,70.0,173.0,1990-12-01,SVK,2009.0,2.0,60.0,L,25,"[62, 78, 95, 84, 80]","[38, 70, 83, 85, 72]","[63, 73, 91, 85, 84]","['DET', 'DET', 'DET', 'DET', 'DET']"
2016-2017,Tommy Wingels,OTT,F,56.3,40.6,37.3,,,19.0,35.2,56.1,23.0,91.2,93.3,60.1,58.0,61.5,27.1,185,251,265,,,342,274,186,325,37,29,169,178,163,308,421,273,190,Fourth Line,73.0,766.6333333333333,7.0,5.0,12.0,6.673738507417153,39.130434782608695,49.11192295087932,8474739,C,72.0,200.0,1988-04-12,USA,2008.0,6.0,177.0,R,28,"[81, 86, 54, 71, 45]","[52, 76, 57, 44, 35]","[58, 65, 11, 56, 40]","['SJS', 'SJS', 'SJS', 'SJS', 'OTT']"
2016-2017,Torrey Mitchell,MTL,F,35.9,7.1,97.1,,20.5,60.6,39.9,15.2,15.0,22.3,45.1,4.8,57.2,32.1,31.4,271,392,13,,152.0,167,254,358,359,288,232,402,181,287,290,421,273,190,Fourth Line,78.0,983.2,8.0,9.0,17.0,8.501872382149164,52.17391304347826,51.69703180210116,8471338,C,71.0,186.0,1985-01-30,CAN,2004.0,4.0,126.0,R,31,"[54, 49, 48, 44, 38]","[35, 18, 11, 9, 6]","[83, 92, 94, 97, 95]","['MIN', 'BUF', 'MTL', 'MTL', 'MTL']"
2016-2017,Travis Konecny,PHI,F,52.7,50.4,7.4,9.2,,4.5,19.2,57.2,78.9,99.0,68.6,59.1,45.8,32.3,23.3,200,210,391,249.0,,403,341,181,90,5,133,173,229,286,324,421,273,190,Third Line,70.0,986.3333333333334,11.0,17.0,28.0,12.005110669139304,48.68421052631579,47.51165731921884,8478439,R,70.0,192.0,1997-03-11,CAN,2015.0,1.0,24.0,R,19,"[None, None, None, None, 53]","[None, None, None, None, 50]","[None, None, None, None, 7]","[None, None, None, None, 'PHI']"
2016-2017,Travis Zajac,NJD,F,86.0,76.2,94.8,67.8,98.4,24.2,7.6,5.9,82.4,48.0,29.7,4.5,17.3,31.6,93.8,60,101,23,89.0,4.0,320,390,397,75,202,297,403,349,289,27,421,273,190,First Line,80.0,1578.0333333333333,14.0,31.0,45.0,13.164049287655022,53.57142857142857,51.392075009088934,8471233,C,74.0,185.0,1985-05-13,CAN,2004.0,1.0,20.0,R,31,"[92, 93, 81, 83, 86]","[63, 94, 67, 76, 78]","[92, 97, 97, 89, 91]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2016-2017,Trevor Lewis,LAK,F,41.3,15.4,97.4,,64.2,3.6,34.2,70.8,27.1,28.0,89.8,49.6,26.1,84.1,26.1,248,357,12,,69.0,407,278,124,308,266,44,213,312,68,312,421,273,190,Third Line,82.0,1170.4,12.0,12.0,24.0,12.686553582236105,47.82608695652174,55.336108874748234,8473453,C,73.0,205.0,1987-01-08,USA,2006.0,1.0,17.0,R,29,"[41, 60, 61, 30, 48]","[17, 8, 9, 25, 18]","[88, 58, 89, 96, 96]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2016-2017,Troy Brouwer,CGY,F,27.3,4.8,53.2,81.0,18.9,46.6,24.2,16.4,20.7,43.7,80.5,33.0,35.6,52.7,62.7,307,402,198,53.0,155.0,226,320,353,335,215,83,283,272,200,158,421,273,190,Second Line,74.0,1200.4833333333331,13.0,12.0,25.0,11.075255453434533,46.42857142857143,43.5089309475378,8471426,R,75.0,213.0,1985-08-17,CAN,2004.0,7.0,214.0,R,31,"[20, 30, 49, 21, 36]","[25, 19, 21, 9, 2]","[74, 73, 57, 70, 37]","['WSH', 'WSH', 'WSH', 'STL', 'CGY']"
2016-2017,Tyler Bozak,TOR,F,42.5,65.1,8.8,82.8,,47.5,42.3,49.4,92.6,41.8,24.0,58.2,34.2,41.6,59.4,243,148,385,48.0,,222,244,214,32,222,321,177,278,247,172,421,273,190,Second Line,78.0,1281.5,18.0,37.0,55.0,18.89695193279057,52.33644859813083,51.539110747610785,8475098,C,73.0,187.0,1986-03-19,CAN,,,,R,30,"[61, 16, 34, 35, 54]","[34, 19, 19, 55, 74]","[20, 5, 4, 10, 10]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2016-2017,Tyler Ennis,BUF,F,17.8,60.3,5.0,38.8,,46.8,20.4,24.0,29.9,52.7,43.7,85.5,83.8,16.4,58.9,347,168,401,168.0,,225,336,321,296,182,238,62,69,353,174,421,273,190,Fourth Line,51.0,654.6333333333333,5.0,8.0,13.0,6.35664699065938,40.0,46.74799323915851,8474589,R,69.0,160.0,1989-10-06,CAN,2008.0,1.0,26.0,L,26,"[50, 17, 69, 20, 14]","[69, 82, 80, 48, 60]","[12, 2, 0, 13, 7]","['BUF', 'BUF', 'BUF', 'BUF', 'BUF']"
2016-2017,Tyler Graovac,MIN,F,19.2,17.3,36.3,,,58.7,80.3,79.3,2.1,39.9,60.3,90.5,86.0,45.6,0.5,341,349,269,,,175,84,88,413,227,168,41,60,230,420,421,273,190,Fourth Line,52.0,511.71666666666664,7.0,2.0,9.0,6.277957540616274,62.06896551724138,48.43334890362806,8476344,C,77.0,208.0,1993-04-27,CAN,2011.0,7.0,191.0,L,23,"[None, None, None, None, 21]","[None, None, None, None, 19]","[None, None, None, None, 37]","[None, None, None, None, 'MIN']"
2016-2017,Tyler Johnson,TBL,F,67.0,63.9,25.9,55.3,11.1,87.2,74.6,52.3,70.1,78.6,19.2,50.8,43.2,85.7,63.2,140,153,313,123.0,170.0,55,108,202,127,86,341,208,240,61,156,421,273,190,First Line,66.0,1242.2333333333331,19.0,26.0,45.0,13.778492743936981,47.94520547945205,46.9798755354023,8474870,C,68.0,191.0,1990-07-29,USA,,,,R,26,"[45, 74, 93, 71, 49]","[27, 49, 78, 66, 56]","[52, 58, 57, 36, 18]","['TBL', 'TBL', 'TBL', 'TBL', 'TBL']"
2016-2017,Tyler Motte,CHI,F,18.8,20.2,29.9,,31.1,50.4,69.1,73.4,46.1,45.2,68.4,86.9,96.9,57.7,3.6,343,337,296,,132.0,210,131,113,228,211,134,56,14,179,407,421,273,190,Fourth Line,33.0,375.76666666666665,4.0,3.0,7.0,3.922035865110363,57.89473684210527,44.25034343451673,8477353,C,70.0,194.0,1995-03-10,USA,2013.0,4.0,121.0,L,21,"[None, None, None, None, 20]","[None, None, None, None, 23]","[None, None, None, None, 30]","[None, None, None, None, 'CHI']"
2016-2017,Tyler Pitlick,EDM,F,33.0,14.7,62.0,,,79.1,100.0,86.0,31.4,39.9,94.5,97.4,97.9,30.2,26.4,283,360,161,,,89,1,60,290,227,24,12,10,295,311,421,273,190,Fourth Line,31.0,307.65,8.0,3.0,11.0,4.181500395363417,50.0,45.673400612344146,8475752,C,74.0,199.0,1991-11-01,USA,2010.0,2.0,31.0,R,24,"[None, None, None, None, 37]","[None, None, None, None, 16]","[None, None, None, None, 63]","[None, None, None, None, 'EDM']"
2016-2017,Tyler Seguin,DAL,F,90.5,89.3,19.5,94.1,,78.4,87.6,90.5,84.3,73.4,13.3,15.4,4.5,86.9,96.9,41,46,340,17.0,,92,53,41,67,106,366,357,403,56,14,421,273,190,First Line,82.0,1513.7666666666669,26.0,46.0,72.0,28.479691366342774,49.51456310679612,48.47113058421578,8475794,C,74.0,205.0,1992-01-31,CAN,2010.0,1.0,2.0,R,24,"[62, 99, 97, 94, 77]","[85, 93, 92, 93, 85]","[75, 54, 37, 31, 13]","['BOS', 'DAL', 'DAL', 'DAL', 'DAL']"
2016-2017,Tyler Toffoli,LAK,F,82.7,82.4,94.3,63.4,58.9,70.1,79.1,92.4,46.3,24.5,41.3,60.6,41.8,97.6,81.2,74,75,25,101.0,79.0,127,89,33,227,279,248,167,246,11,80,421,273,190,Second Line,63.0,1044.9,16.0,18.0,34.0,17.447264651085217,50.0,53.45115133255977,8475726,C,72.0,205.0,1992-04-24,CAN,2010.0,2.0,47.0,R,24,"[None, 79, 80, 95, 63]","[None, 72, 86, 90, 71]","[None, 80, 85, 91, 92]","[None, 'LAK', 'LAK', 'LAK', 'LAK']"
2016-2017,Valtteri Filppula,PHI,F,5.2,7.8,55.8,1.1,80.0,65.3,20.9,1.7,82.7,9.0,6.7,23.0,20.0,66.3,71.0,400,389,187,271.0,39.0,147,334,415,74,341,394,325,338,143,123,421,273,190,Second Line,79.0,1375.0833333333333,12.0,30.0,42.0,10.701247741526112,44.9438202247191,47.44039330272654,8470047,C,72.0,189.0,1984-03-20,FIN,2002.0,3.0,95.0,L,32,"[61, 85, 33, 2, 10]","[51, 11, 5, 6, 11]","[48, 81, 78, 78, 28]","['DET', 'TBL', 'TBL', 'TBL', 'PHI']"
2016-2017,Vernon Fiddler,NSH,F,13.1,9.3,50.6,,4.2,31.1,8.1,11.2,8.1,57.5,55.1,24.2,69.8,50.4,38.7,367,383,209,,183.0,291,388,375,388,164,190,320,128,210,259,421,273,190,Fourth Line,59.0,687.4833333333333,2.0,2.0,4.0,3.9937146877877168,24.24242424242424,41.08374195824289,8469759,C,71.0,205.0,1980-05-09,CAN,,,,L,36,"[2, 6, 54, 31, 7]","[8, 4, 29, 9, 8]","[36, 33, 25, 50, 60]","['DAL', 'DAL', 'DAL', 'DAL', 'NSH']"
2016-2017,Victor Rask,CAR,F,61.5,65.3,10.5,80.6,,69.1,55.1,40.6,41.6,69.4,15.2,38.2,9.0,47.0,58.7,163,147,378,54.0,,131,190,251,247,123,358,261,384,224,175,421,273,190,Second Line,82.0,1418.1333333333332,16.0,29.0,45.0,15.770585955350965,48.48484848484848,50.37132139547983,8476437,C,74.0,199.0,1993-03-01,SWE,2011.0,2.0,42.0,L,23,"[None, None, 71, 55, 64]","[None, None, 59, 53, 71]","[None, None, 42, 8, 10]","[None, None, 'CAR', 'CAR', 'CAR']"
2016-2017,Viktor Arvidsson,NSH,F,73.9,67.0,27.1,30.4,55.3,77.0,81.9,92.2,63.2,89.1,34.2,58.7,45.1,98.1,64.4,111,140,308,191.0,86.0,98,77,34,156,46,278,175,232,9,151,421,273,190,Second Line,80.0,1372.3833333333332,31.0,30.0,61.0,23.795614528655378,57.14285714285714,52.7785535096177,8478042,L,70.0,181.0,1993-04-08,SWE,2014.0,4.0,112.0,R,23,"[None, None, None, 25, 90]","[None, None, None, 39, 77]","[None, None, None, 60, 14]","[None, None, None, 'NSH', 'NSH']"
2016-2017,Viktor Stalberg,OTT,F,65.1,77.7,68.9,,63.2,20.9,49.9,71.7,17.3,39.0,90.5,57.7,58.4,15.2,31.1,148,95,132,,71.0,334,212,120,349,228,41,179,176,358,291,421,273,190,Fourth Line,75.0,915.05,11.0,5.0,16.0,9.41549064894951,39.130434782608695,47.74995821367332,8473537,L,75.0,209.0,1986-01-17,SWE,2006.0,6.0,161.0,L,30,"[85, 73, None, 72, 60]","[93, 77, None, 81, 73]","[20, 73, None, 64, 72]","['CHI', 'NSH', None, 'NYR', 'OTT']"
2016-2017,Vincent Trocheck,FLA,F,90.3,66.0,93.1,39.6,92.6,90.7,85.7,73.9,63.9,89.3,74.3,19.2,22.8,64.4,67.7,42,144,30,166.0,15.0,40,61,111,153,45,109,341,326,151,137,421,273,190,First Line,82.0,1707.8833333333334,23.0,31.0,54.0,24.6638994391729,48.421052631578945,52.17625649441096,8476389,C,71.0,187.0,1993-07-11,USA,2011.0,3.0,64.0,R,23,"[None, 41, 65, 89, 92]","[None, 30, 51, 57, 72]","[None, 58, 84, 85, 94]","[None, 'FLA', 'FLA', 'FLA', 'FLA']"
2016-2017,Vinnie Hinostroza,CHI,F,31.8,34.0,24.2,,,25.2,54.6,87.2,39.7,74.3,43.9,79.6,78.1,67.9,29.2,288,279,320,,,316,192,55,255,103,237,87,93,136,299,421,273,190,Fourth Line,49.0,586.9333333333333,6.0,8.0,14.0,7.879316816426132,50.0,49.34146798148659,8476994,C,70.0,183.0,1994-04-03,USA,2012.0,6.0,169.0,R,22,"[None, None, None, None, 35]","[None, None, None, None, 36]","[None, None, None, None, 24]","[None, None, None, None, 'CHI']"
2016-2017,Vladimir Tarasenko,STL,F,99.0,98.6,16.4,39.2,,99.5,98.1,96.2,73.6,97.9,13.8,53.0,5.7,74.8,89.1,5,7,353,167.0,,3,9,17,112,10,364,199,398,107,47,421,273,190,First Line,82.0,1514.5333333333333,39.0,36.0,75.0,28.323964706035174,57.77777777777777,53.19565011181082,8475765,R,73.0,219.0,1991-12-13,RUS,2010.0,1.0,16.0,L,24,"[75, 89, 98, 97, 98]","[55, 89, 98, 96, 98]","[48, 38, 57, 17, 13]","['STL', 'STL', 'STL', 'STL', 'STL']"
2016-2017,Vladislav Namestnikov,TBL,F,57.7,42.8,81.5,36.3,,47.0,44.9,27.3,56.8,60.1,48.7,64.4,53.4,72.0,31.6,179,242,79,175.0,,224,233,307,183,153,217,151,197,119,289,421,273,190,Third Line,74.0,1094.0833333333333,10.0,18.0,28.0,12.808302116118098,50.0,52.78747445037335,8476480,C,72.0,181.0,1992-11-22,RUS,2011.0,1.0,27.0,L,23,"[None, None, 47, 72, 48]","[None, None, 34, 46, 43]","[None, None, 45, 87, 80]","[None, None, 'TBL', 'TBL', 'TBL']"
2016-2017,Wayne Simmonds,PHI,F,91.2,82.2,75.5,99.3,78.4,47.7,67.2,85.0,43.9,11.2,78.4,30.9,16.4,18.8,81.7,38,76,104,3.0,42.0,221,139,64,237,332,92,292,353,343,78,421,273,190,First Line,82.0,1555.7166666666667,31.0,23.0,54.0,31.732098602656013,41.46341463414634,48.13563219219644,8474190,R,74.0,184.0,1988-08-26,CAN,2007.0,2.0,61.0,R,28,"[85, 83, 89, 91, 86]","[82, 82, 76, 88, 76]","[58, 70, 69, 81, 69]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2016-2017,William Carrier,BUF,F,31.4,36.6,47.7,,,60.1,80.5,67.0,6.7,39.9,98.8,93.3,94.3,22.1,32.5,290,268,221,,,169,83,140,394,227,6,29,25,329,285,421,273,190,Fourth Line,41.0,369.03333333333336,5.0,3.0,8.0,4.121552032470133,47.82608695652174,50.21810556893921,8477478,L,74.0,214.0,1994-12-20,CAN,2013.0,2.0,57.0,L,21,"[None, None, None, None, 34]","[None, None, None, None, 38]","[None, None, None, None, 47]","[None, None, None, None, 'BUF']"
